time;;;
0;;Análise de Dados - C;
0;;;
0,004;;Média;0,073039474
0,004;;Erro padrão;0,001596997
0,004;;Mediana;0,032
0,004;;Modo;0,008
0,004;;Desvio padrão;0,073669884
0,004;;Variância da amostra;0,005427252
0,004;;Curtose;1,751407668
0,004;;Assimetria;1,222938959
0,004;;Intervalo;0,524
0,004;;Mínimo;0
0,004;;Máximo;0,524
0,004;;Soma;155,428
0,004;;Contagem;2128
0,004;;;
0,004;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,008;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
0,012;;;
